t,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
1.859679222106933594e+00,-9.854105139118704559e-02,-4.991558651528856805e-01,3.000007200154934384e-01,1.627462981370755846e-02,2.214061254106152621e+00,2.214060146297240905e+00,9.747263183669199749e-02,-1.911694853680814127e-02,-2.787579910961357588e-07,-4.361477674936049958e-06,-5.018192468051351449e-07,1.429977938532875359e-01,-1.461262051259176076e+00,-2.042587105427877248e+00,-2.120611492787496388e+00,1.021606445312500000e+00,-1.695031944905416310e+00,-3.141593043004171193e+00,1.870079636573791504e-01,-6.336708902381360531e-04,1.224065665155649185e-03,-5.860045785084366798e-04,-4.401016980409622192e-02,0.000000000000000000e+00
1.868324279785156250e+00,-9.854105139118704559e-02,-4.991558651528856805e-01,3.000007200154934384e-01,1.627462981370755846e-02,2.214061254106152621e+00,2.214060146297240905e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461262051259176076e+00,-2.042587105427877248e+00,-2.120611492787496388e+00,1.021606445312500000e+00,-1.695031944905416310e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.876630783081054688e+00,-9.854105139118704559e-02,-4.991558651528856805e-01,3.000007200154934384e-01,1.627462981370755846e-02,2.214061254106152621e+00,2.214060146297240905e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461262051259176076e+00,-2.042587105427877248e+00,-2.120611492787496388e+00,1.021606445312500000e+00,-1.695031944905416310e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.885860204696655273e+00,-9.850031031026536266e-02,-4.991640401101216651e-01,3.000007298364035235e-01,1.621149277124675492e-02,2.214090095910298484e+00,2.214088988118207091e+00,1.040974989039732297e-02,-2.065174258350821988e-03,-4.032618118987746471e-08,-4.549518646992376286e-07,-5.268752800420253093e-08,1.467325165867861339e-02,-1.461184326802388966e+00,-2.042587582265035451e+00,-2.120610539113179982e+00,1.021605968475341797e+00,-1.695052448903219044e+00,-3.141593043004171193e+00,1.987200044095516205e-02,-1.014532826957292855e-04,1.959173387149348855e-04,-9.400607086718082428e-05,-5.198748782277107239e-03,0.000000000000000000e+00
1.894306659698486328e+00,-9.842787814182772654e-02,-4.991782900689252234e-01,3.000005191097519508e-01,1.609897162795023012e-02,2.214140907379866796e+00,2.214141110357370934e+00,1.678431571571928696e-02,-3.327317195998847135e-03,-6.515960022843954554e-08,-7.340672018804280873e-07,-8.008497159890755547e-08,2.365795895457256659e-02,-1.461046044026510060e+00,-2.042588535939351857e+00,-2.120609585438863576e+00,1.021605372428894043e+00,-1.695088688527242482e+00,-3.141593043004171193e+00,3.203999996185302734e-02,-1.635750377317890525e-04,3.158812178298830986e-04,-1.515677577117457986e-04,-8.382041007280349731e-03,0.000000000000000000e+00
1.902297019958496094e+00,-9.842787814182772654e-02,-4.991782900689252234e-01,3.000005191097519508e-01,1.609897162795023012e-02,2.214140907379866796e+00,2.214141110357370934e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461046044026510060e+00,-2.042588535939351857e+00,-2.120609585438863576e+00,1.021605372428894043e+00,-1.695088688527242482e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.910670042037963867e+00,-9.842787814182772654e-02,-4.991782900689252234e-01,3.000005191097519508e-01,1.609897162795023012e-02,2.214140907379866796e+00,2.214141110357370934e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461046044026510060e+00,-2.042588535939351857e+00,-2.120609585438863576e+00,1.021605372428894043e+00,-1.695088688527242482e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.919465541839599609e+00,-9.839202495189103281e-02,-4.991856621923494441e-01,3.000006386614565979e-01,1.604788594181364922e-02,2.214164591737598276e+00,2.214164008288241448e+00,9.179200779746187963e-03,-1.864304629811976881e-03,-6.863525800244224912e-08,-3.537096619244362970e-07,-4.045414911724752213e-08,1.182874152436864251e-02,-1.460978333150045216e+00,-2.042589012776510060e+00,-2.120608154927388966e+00,1.021604776382446289e+00,-1.695110146199361623e+00,-3.141593043004171193e+00,1.733759976923465729e-02,-1.521325175417587161e-04,2.936561068054288626e-04,-1.411675766576081514e-04,-5.508858244866132736e-03,0.000000000000000000e+00
1.927849292755126953e+00,-9.829122989924807263e-02,-4.992061949724413417e-01,3.000005463998020594e-01,1.590530141896866548e-02,2.214229593436412902e+00,2.214229272187379305e+00,1.771605875125134219e-02,-3.604370619371603454e-03,-1.421825092962695883e-07,-6.495216319633154260e-07,-7.330163165862223564e-08,2.258679550141094033e-02,-1.460788075123922169e+00,-2.042590920125142873e+00,-2.120604817067281544e+00,1.021603226661682129e+00,-1.695171181355611623e+00,-3.141593043004171193e+00,3.342028707265853882e-02,-3.072793188039213419e-04,5.930991028435528278e-04,-2.851661411114037037e-04,-1.083349157124757767e-02,0.000000000000000000e+00
1.936753988265991211e+00,-9.816731610668996688e-02,-4.992313958815736141e-01,3.000006954143538129e-01,1.573159794269718414e-02,2.214309264283287337e+00,2.214308156624213098e+00,2.404131264055732117e-02,-4.888398723420233835e-03,-1.959985986116867267e-07,-8.698361151521071604e-07,-1.037214456960648017e-07,3.057017922401594756e-02,-1.460554424916402638e+00,-2.042592827473775685e+00,-2.120600525532857716e+00,1.021601200103759766e+00,-1.695247475300924123e+00,-3.141593043004171193e+00,4.533696174621582031e-02,-4.214485234115272760e-04,8.134543895721435547e-04,-3.911298990715295076e-04,-1.476678252220153809e-02,0.000000000000000000e+00
1.945548534393310547e+00,-9.816731610668996688e-02,-4.992313958815736141e-01,3.000006954143538129e-01,1.573159794269718414e-02,2.214309264283287337e+00,2.214308156624213098e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.460554424916402638e+00,-2.042592827473775685e+00,-2.120600525532857716e+00,1.021601200103759766e+00,-1.695247475300924123e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.953666210174560547e+00,-9.816731610668996688e-02,-4.992313958815736141e-01,3.000006954143538129e-01,1.573159794269718414e-02,2.214309264283287337e+00,2.214308156624213098e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.460554424916402638e+00,-2.042592827473775685e+00,-2.120600525532857716e+00,1.021601200103759766e+00,-1.695247475300924123e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.962018728256225586e+00,-9.813432331552540688e-02,-4.992382400229127271e-01,3.000005944165136662e-01,1.569005468418142868e-02,2.214327998514958207e+00,2.214327415184974779e+00,8.450981117044023549e-03,-1.765064349525101569e-03,-9.579223084828432158e-08,-2.900319996517837092e-07,-3.374620567478828034e-08,9.588340297341495927e-03,-1.460492912922994435e+00,-2.042593781148092091e+00,-2.120599095021383107e+00,1.021600484848022461e+00,-1.695271317158834279e+00,-3.141593043004171193e+00,1.574400067329406738e-02,-2.135167742380872369e-04,4.120826779399067163e-04,-1.982739195227622986e-04,-6.155660375952720642e-03,0.000000000000000000e+00
